X,Y,OBJECTID,FOLIO,ID,NAME,ADDRESS,CITY,ZIPCODE,PHONE,CONTACT,CLASS,TOTACRE,TYPE,DEVELOP,MNGTAGCY,LAT,LON,POINT_X,POINT_Y,SOURCEGLOBALID,SOURCECREATIONDATE,SOURCECREATOR,SOURCEEDITDATE,SOURCEEDITOR,CREATEDBY,CREATEDDATE,MODIFIEDBY,MODIFIEDDATE,GlobalID
-8919127.1572,2983344.8186,362,1422350050500,320250,Veterans Park & Tennis Center,8750 Collins Ave,Surfside,33154,305-861-4863, ,Special Activity Park,1,Area-Wide,Fully Developed,Surfside,25.87287,-80.12188,944902.202061329,560451.550070323,80FDA129-F46E-4DAB-9BD5-A4A069AF40EC,2021/10/21 15:23:25+00,SurfsidePark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:04+00,PROSM,2024/03/05 07:27:43+00,2ecf1515-64cf-45ad-a56a-f3cb6cacf48e
-8943341.4461,2987539.7272,363,3220220110490,202219,ML Tax Dist.- (p-82),14708 Breckness Pl,Miami Lakes,33016,305-698-9308, ,Mini Park,1,Local,Undeveloped,Miami Lakes,25.90677,-80.3394,873314.71236258,572354.391422071,AA7A5EEC-D13E-4FA5-A69A-A2F4E3970C69,2021/10/21 15:23:25+00,MiamiLakesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:27+00,PROSM,2024/03/05 07:28:21+00,8ca2b967-6436-4e9a-b96c-80fd2f2096fd
-8939159.8945,2987769.7606,364,3220240110110,202413,ML Tax Dist..- (p-33),15200 Miami Lakeway S,Miami Lakes,33014,305-698-9308, ,Mini Park,1,Local,Undeveloped,Miami Lakes,25.90863,-80.30184,885659.119104162,573093.958840571,3B95D97B-4B02-48F7-8659-E928B93C0F66,2021/10/21 15:23:25+00,MiamiLakesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:28+00,PROSM,2024/03/05 07:28:23+00,b9f27131-9a6b-4d1f-904c-68f381b02d72
-8937970.6967,2982033.4989,365,0430010030200,ITD02,K.C. Park,W 4th Ave & W 44th Pl,Hialeah,33012,305-687-2650, ,Community/Neighborhood,0.1,Local,Fully Developed,Hialeah,25.86227,-80.29115,889261.757568162,556262.588303909,065CA7C5-9925-44BD-B1E3-129354029B2E,2021/10/21 15:23:25+00,HialeahPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:29+00,PROSM,2024/03/05 07:28:23+00,e89c1134-6a47-4bbe-abd4-73b5bee01fab
-8958621.9622,2935537.6113,366,1079070210380,790751,William F. Dickinson Community Center,1601 N Krome Ave,Homestead,33030,305-245-4934, ,Single Purpose,2.67809443304,Local,Fully Developed,Homestead,25.48583,-80.47667,828798.178036246,419158.885805823,28FA7869-DBAE-4749-85FB-BF5CF195CFAF,2021/10/21 15:23:25+00,HomesteadPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:18+00,PROSM,2024/03/05 07:28:06+00,30142d51-f756-4835-832e-a6ace5fbdacd
-8935552.3587,2965356.4424,367,0341200222650,,Blue Road Open Space,"757 BLUE RD, CORAL GABLES, 33146",Coral Gables,33146,305-460-5620,Fabian Rodriguez,Neighborhood Park,0.41,Local,Open Space,Coral Gables,25.72739,-80.26943,896861.943349228,507307.652207104,8799D798-E4A5-4222-B78C-7A4594DC54A0,2021/10/21 15:23:25+00,CoralGablesPark,2024/05/23 17:21:45+00,E327883@miamidade.gov_MDC,PROSM,2024/01/31 10:03:33+00,PROSM,2024/05/29 07:42:50+00,66923055-779b-42c9-b2df-29b5a823b28a
-8926828.8901,2975692.503,368,0132190000010,312550,Woodson Mini Park/M. Design,NE 2nd Ave & NE 36th St,Miami,33137,305-960-2946, ,Mini Park,0,Local,Fully Developed,Miami,25.81101,-80.19107,922290.560276829,537818.313512743,0E610ECD-F7BD-4241-A3C1-1D5BF2A7A40D,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:14+00,PROSM,2024/03/05 07:28:00+00,34af3f80-09e3-4772-af58-ac941b52a7cf
-8958371.4108,2934748.828,369,1079070330220,781550,Angelo Mistretta Park,155 NE 9th Ct,Homestead,33030,305-224-4570, ,Community/Neighborhood,1,Local,Fully Developed,Homestead,25.47943,-80.47442,829549.817280997,416837.096814238,9F7C44B1-A670-4A20-A978-EEE4DB601A04,2021/10/21 15:23:25+00,HomesteadPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:36+00,PROSM,2024/03/05 07:28:36+00,ce0b87c0-1e6f-444d-9df5-22d4836bcce0
-8939034.9698,2968588.2586,370,1540120510100, ,West Miami - Tot Lot,6447 SW 18th Ter,West Miami,33155,305-261-5566,,Mini-Park/Tot Lot,0.15355337715,Local,Open Space,West Miami,25.75358,-80.30067,886341.920231994,516739.252980657,E91FCD37-914D-463B-8E60-D5B53E2B60C2,2021/10/21 15:23:25+00,WestMiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:22+00,PROSM,2024/03/05 07:28:13+00,ff623db2-2b87-4485-bbd8-635fd9dfeb14
-8930201.3201,2986529.0018,371,0621230000180,212350,Claude Pepper Park,1255 NW 135th St,North Miami,33167,305-685-2265, ,Community/Neighborhood,14,Local,Fully Developed,North Miami,25.89861,-80.22136,912134.969039496,569598.730922908,BCF3F555-0F3E-4A9F-927A-9893C3CE0041,2021/10/21 15:23:25+00,NorthMiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:41+00,PROSM,2024/03/05 07:28:44+00,81d24abf-5add-49bb-9ebe-2cb223f0ef11
-8942940.1858,2947190.8032,372,3660090000020,600901,Franjo Park,20175 Franjo Rd,Cutler Bay,33189,305-238-4166, ,Single Purpose Park,5,Local,Fully Developed,Cutler Bay,25.58029,-80.33581,875097.131697994,453696.92138841,040837EB-5A9B-4691-B13E-77A7409DCA49,2021/10/21 15:23:25+00,CutlerBayPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:34+00,PROSM,2024/03/05 07:28:33+00,f2675280-47fa-41f7-b84b-eb8b69b0f3cc
-8925541.3339,2984270.7234,373,1722310460010,313656,Ed Burke Recreation Center,11400 NE 9th Ct,Biscayne Park,33161,305-893-3711, ,Community/Neighborhood,4,Local,Fully Developed,Biscayne,25.88036,-80.1795,925938.438151661,563049.064560324,7D6A7E85-79DD-48C5-A7AB-E662F35040EB,2021/10/21 15:23:25+00,BiscayneParkPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:20+00,PROSM,2024/03/05 07:28:09+00,a3896fb3-2500-4bb9-92d0-005d337357d1
-8931508.0345,2987390.8717,374,0821220080360,212251,Ingram Park,2100 Burlington St,Opa Locka,33054,305-769-6102, ,Community/Neighborhood,8,Local,Fully Developed,Opa Locka,25.90557,-80.2331,908261.16117033,572107.399790071,7E7FEB01-D791-4E77-A119-148FB9CB0884,2021/10/21 15:23:25+00,OpaLockaPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:39+00,PROSM,2024/03/05 07:28:41+00,6c94b456-5d57-4854-a494-a1c4983953c3
-8927012.2214,2969957.61,375,0102070201070,420652,Brickell Plaza Mini Park,25 SE 10th St,Miami,33131,305-960-2946, ,Mini Park,0,Local,Fully Developed,Miami,25.76462,-80.19272,921852.094618328,520954.872174077,2BED085E-FA38-49D7-94AC-B99411333889,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:44+00,PROSM,2024/03/05 07:28:48+00,d41138bc-138c-4b27-9c5b-338b481bedc9
-8922043.92509999,2973219.8092,376,0232330040130,323350,Belle Isle Park,52 Venetian Cswy,Miami Beach,33139,305-861-3616,305-673-7779,Community/Neighborhood,3,Local,Undeveloped,Miami Beach,25.79101,-80.14808,936479.170679078,530638.78981407,45D8B4C1-C99F-4AEF-88FE-DE1029F40E2B,2021/10/21 15:23:25+00,MiamiBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:07+00,PROSM,2024/03/05 07:27:48+00,5125bddf-91a2-44df-9c8f-1dfbd2e4197d
-8940893.08199999,2986969.6543,377,3220230081300,202314,ML Tax Dist.- (p-29),14170 Leaning Pine Dr,Miami Lakes,33014,305-698-9308, ,Mini Park,0,Local,Undeveloped,Miami Lakes,25.90217,-80.31741,880553.369473163,570717.106966987,EF6DE40D-80C1-42F5-AC3E-A7BFE30362C9,2021/10/21 15:23:25+00,MiamiLakesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:41+00,PROSM,2024/03/05 07:28:44+00,03a0b711-066f-49d2-95ac-5f9fc6583926
-8941012.47379999,2989086.8056,378,3220140041940,201401,ML Tax Dist.- (p-01),16110 W Troon Cir,Miami Lakes,33014,305-698-9308, ,Mini Park,0,Local,Undeveloped,Miami Lakes,25.91927,-80.31848,880168.475885995,576933.051884159,7DF628C7-4CF5-4698-B220-200E8FC1E8E3,2021/10/21 15:23:25+00,MiamiLakesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:44+00,PROSM,2024/03/05 07:28:48+00,6440f13c-7dda-4590-8390-2ecafdc77d09
-8923788.76699999,2961175.139,379,2442320020131,423250,Village Green Park,390 Crandon Blvd,Village Of Key Biscayne,33149,305-365-8900,305-365-8900,Community/Neighborhood,9,Local,Fully Developed,Village Of Key Biscayne,25.69355,-80.16376,931546.127395578,495181.863352738,D645C011-8C2C-4D3A-8DF7-DE39B64470AE,2021/10/21 15:23:25+00,KeyBiscaynePark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:27+00,PROSM,2024/03/05 07:28:21+00,3ab06be9-7ca5-4825-9dec-9fbc3814df8f
-8957962.81349999,2933142.483,380,1079180000190,791851,Pioneer BMX Park,305 SE 6th Ave,Homestead,33030,305-224-4570, ,Single Purpose Park,2,Local,Fully Developed,Homestead,25.46641,-80.47075,830779.49723633,412107.270972073,A5719FF7-2184-4BC2-A283-8246AD7A06B7,2021/10/21 15:23:25+00,HomesteadPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:07+00,PROSM,2024/03/05 07:27:48+00,7084a582-acf7-443b-a883-3dcf1c7b36fc
-8945811.51689999,2974804.5609,381,3530291141780,ITD57,Veterans Park - Doral,10190 NW 33rd St,Doral,33172,305-593-6600,305-593-6600,Community Park,1.35,Local,Fully Developed,Doral,25.80382,-80.3616,866202.520222161,534899.788837992,BADA55AD-E322-4008-996B-5F517CEDCBE7,2021/10/21 15:23:25+00,DoralPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:39+00,PROSM,2024/03/05 07:28:41+00,61954c66-b34b-4bad-82d1-75b373cdadd4
-8925945.60699999,2982492.5896,382,1132060172290,320653,Ed Abdella Field House/Athletics,9825 Park Drive,Miami Shores,33138,305-758-6701, ,Community/Neighborhood,0.45370710935,Local,Fully Developed,Miami Shores,25.86598,-80.18314,924776.843690079,557817.749891742,6B6AA391-E55B-42B7-BE10-6A626D4E8FAC,2021/10/21 15:23:25+00,MiamiShoresPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:04+00,PROSM,2024/03/05 07:27:43+00,c6dc6312-565a-4579-abc2-5f09e00c483f
-8938936.58339999,2978455.9515,383,0530130350410,301350,South Bass Park,Bluebird Ave / Lenape Dr,Miami Springs,33166,305-805-5075,,Mini-Park - Line Path,0.33949791545,Local,Fully Developed,Miami Springs,25.83335,-80.29983,886464.452467244,545734.991576992,0436088D-58A0-430E-9646-7B62C2C05FED,2021/10/21 15:23:25+00,MiamiSpringsPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:11+00,PROSM,2024/03/05 07:27:55+00,bfb90498-fd5c-4719-8cf5-e829fdb73b7a
-8955630.98299999,2934136.1968,384,1079170171020,ITD03,Dunwoodie Park,NE 4th Ct & NE 20th Ave,Homestead,33033,305-224-4570, ,Community/Neighborhood,0,Local,Undeveloped,Homestead,25.47447,-80.4498,837678.486062996,415064.251606658,7A734D1A-6D54-46A4-8F3A-9728D861C552,2021/10/21 15:23:25+00,HomesteadPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:17+00,PROSM,2024/03/05 07:28:04+00,a800710c-dc94-4719-bdc0-7ebd8a131140
-8931986.47009999,2988747.9818,385,3421150040290,211501,Bunche Park Tennis and Pool,15600 Bunche Park Dr,Miami Gardens,33054,305-622-8080, ,Community/Neighborhood,7.12886179545,Local,Fully Developed,Miami Gardens,25.91654,-80.2374,906825.141076494,576084.837045155,2924AEA9-1413-4E69-940D-B2F54B34935A,2021/10/21 15:23:25+00,MiamiGardensPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:41+00,PROSM,2024/03/05 07:28:44+00,2e030c16-a827-457e-b056-f527be8835c3
-8920670.31199999,2973780.8002,386,0232270000090,323450,Miami Botanical Garden/Holocaust Memorial,2000 Convention Center Dr,Miami Beach,33139,305-538-1663, ,Special Activity Park,5,Area-Wide,Fully Developed,Miami Beach,25.79554,-80.13574,940528.644207411,532314.456738323,257CC9F3-8609-4653-9059-0E0DBE9899EF,2021/10/21 15:23:25+00,MiamiBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:16+00,PROSM,2024/03/05 07:28:03+00,a3f13604-fd09-456f-affd-9199794b7ea5
-8936968.14069999,2962807.2257,387,0341300091620,413051,"William H. Kerdyk, Jr., and Family Park","6611 YUMURI ST, CORAL GABLES, 33146",Coral Gables,33146,305-460-5600,Fabio Rodriguez,Community/Neighborhood,3,Local,Fully Developed,Coral Gables,25.70676,-80.28215,892403.184676243,499786.311624037,B92F06FA-0659-4D4B-B250-D501E892E3A8,2021/10/21 15:23:25+00,CoralGablesPark,2024/05/08 11:22:27+00,CoralGablesPark,PROSM,2024/01/31 10:03:02+00,PROSM,2024/05/14 15:56:42+00,f9888a51-2b1f-4ed3-b9ff-7f9dbfb152ce
-8936138.61619999,2968469.2949,388,0341080015850,410752,Granada Golf Course,"2001 GRANADA BLVD, CORAL GABLES, 33134",Coral Gables,33134,305-460-5620,Fabio Rodriguez,Special Activity Park,59,Local,Open Space,Coral Gables,25.75258,-80.2747,894894.06417746,516422.101517294,B760F4BE-04A5-4253-ABA5-1E765EA2B89A,2021/10/21 15:23:25+00,CoralGablesPark,2024/05/06 12:47:53+00,CoralGablesPark,PROSM,2024/01/31 10:03:29+00,PROSM,2024/05/06 21:26:44+00,7f51d710-0c6f-4620-92b0-a2b2ab5c7300
-8942639.24189999,2975797.5861,389,,,White Course Park,"8425 NW 41ST ST, DORAL, FL, 33166",Doral,33166,305-593-6638,,Community/Neighborhood,3,Local,Fully Development,Doral,25.81186,-80.3331,875752.074889326,538089.374040433,E97C6CC9-0D2D-4662-85C7-7C41584562D1,2021/10/21 15:23:25+00,DoralPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:00+00,PROSM,2024/03/05 07:27:37+00,92754269-94d6-4d3b-a2af-68f339ec1ccd
-8935970.82599999,2967617.8247,390,0341180010500,411853,Venetian Pool,"2701 DE SOTO BLVD, CORAL GABLES, 33134",Coral Gables,33134,305-460-5620,Fabian Rodriguez,Single Purpose Park,1.45,Local,Fully Developed,Coral Gables,25.74569,-80.27319,895359.622929088,513939.687599523,127EF053-8916-442D-AA97-7E63B689ACA2,2021/10/21 15:23:25+00,CoralGablesPark,2024/05/07 19:43:32+00,CoralGablesPark,PROSM,2024/01/31 10:03:02+00,PROSM,2024/05/08 09:13:35+00,9f21c1dd-d5cb-4ba2-8a2a-a7f99a820412
-8939660.47419999,2986864.29,391,3220240032770,202404,ML Tax Dist.- (p-05),14028 Lake Saranac Ave,Miami Lakes,33014,305-698-9308, ,Mini Park,0,Local,Undeveloped,Miami Lakes,25.90132,-80.30633,884195.007859163,570426.741077907,669DF891-C8DC-4F1D-9F22-822F96F1AF23,2021/10/21 15:23:25+00,MiamiLakesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:40+00,PROSM,2024/03/05 07:28:42+00,0073710e-90fc-4ea5-b5fe-ee80529ae635
-8920219.48459999,2977584.1738,392,0232220221810,322250,Fisher Park,W 51st St & Alton Rd,Miami Beach,33140,305-861-3616,305-673-7730,Community/Neighborhood,2,Local,Fully Developed,Miami Beach,25.82631,-80.1317,941806.494998161,543348.201074988,1B28C89E-0BEB-4AF7-8C3B-79A4F835AEB9,2021/10/21 15:23:25+00,MiamiBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:08+00,PROSM,2024/03/05 07:27:49+00,bfdd2710-ca01-471d-ba1c-9e4dd8c67d68
-8925578.03349999,2980911.0227,393,0132070031550,320751,Biscayne Heights Mini Park Triangle,E Dixie Hwy & NE 8th Ct,Miami,33138,305-960-2946, ,Mini-Park,0.18358926096,Local,Undeveloped,Miami,25.8532,-80.17983,925891.68791708,553177.604644492,93312377-DFB0-43B9-BFA8-DAF08E105836,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:38+00,PROSM,2024/03/05 07:28:40+00,5800c29e-133c-4706-ad74-a72e0d7a2497
-8931080.32619999,2968809.5805,394,0141100340030,411051,Shenandoah Park,1800 SW 21St Ave,Miami,33145,305-859-2702,ADINA DIAZ,Community/Neighborhood,9,Local,Fully Developed,Miami,25.75533,-80.22926,909844.283660244,517506.999476656,E9AE785C-0FCC-4675-AE60-62E0DE519094,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:30+00,PROSM,2024/03/05 07:28:27+00,f34f0554-4193-4eb9-9ba7-59e0eb469ced
-8930025.43419999,2971624.7749,395,0141020040010,410252,Marlins Park Stadium,501 Marlins Way,Miami,33125,305-960-2946, ,Special Activity,30.85673033642,Area-Wide,Undeveloped,Miami,25.77811,-80.21978,912914.354619827,525803.198763489,42098A08-FB8C-441B-BA50-2F2BCE34B134,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:02+00,PROSM,2024/03/05 07:27:41+00,da1b2441-2b7e-41c7-b34f-263d900fa3d8
-8927459.28379999,2968861.565,396,0141390920030, ,1814 Brickell Park,1814 Brickell Ave,Miami,33129,305-416-1300,,Community/Neighborhood,0.840485,Local,Open Space,Miami,25.75575,-80.19673,920549.969269827,517723.778242573,AD8965DE-0302-40E7-9C3B-2C33F76C2E45,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:13+00,PROSM,2024/03/05 07:27:58+00,7c9a5b23-f6ac-4f45-bc84-152e282d8673
-8930139.48389999,2993190.7267,397,3421020040020,210201,North Dade Optimists Club,19455 NW 12th Ave,Miami Gardens,33169,305-622-8080, ,Single Purpose Park,4,Local,Fully Developed,Miami Gardens,25.95243,-80.22081,912201.265166745,589162.220667243,A8FB6C22-543E-4F33-944F-FFD9EE850015,2021/10/21 15:23:25+00,MiamiGardensPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:25+00,PROSM,2024/03/05 07:28:17+00,42c7b98c-b637-4410-a998-b489b149660f
-8919123.48349999,2993321.5715,398,3122020090170,ITD25,Golden Shores Community Park,201 191st Ter,Sunny Isles Beach,33160,305-792-1706,305-792-1706,Neighborhood Park,0,Local,Undeveloped,Sunny Isles Beach,25.95348,-80.12185,944716.787077829,589752.203411154,00F454D2-5B5E-4D08-8102-95B711EC18E0,2021/10/21 15:23:25+00,SunnyIslesBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:12+00,PROSM,2024/03/05 07:27:55+00,33bccefb-e889-4d4d-b514-281c460fee07
-8920978.17699999,2980739.8456,399,0232100020710,321052,Normandy Isle Park & Pool,7030 Trouville Esplanade,Miami Beach,33141,305-993-2021,305-993-2021,Community/Neighborhood,3,Local,Fully Developed,Miami Beach,25.85182,-80.13851,939484.680744164,552761.596290156,2CD7BB43-63DA-4537-84C0-D68CAED42B4A,2021/10/21 15:23:25+00,MiamiBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:07+00,PROSM,2024/03/05 07:27:47+00,c955d386-eb60-4d42-ba71-3806aec7f3f4
-8927114.06079999,2981877.7484,400,1132060132940,310150,Memorial Park - Miami Shores,NE 94th St & NE 2nd Ave,Miami Shores,33138,305-758-8103, ,Mini-Park,0.7862285234,Local,Undeveloped,Miami Shores,25.86101,-80.19363,921336.273143411,555989.972051241,DDD5D424-D403-4F04-B789-4E4EFCBA52AF,2021/10/21 15:23:25+00,MiamiShoresPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:05+00,PROSM,2024/03/05 07:27:45+00,b7acd1db-47d8-44e6-8019-8e8592d6f0fd
-8938150.23759999,2979649.2757,401,0430120390010,301252,Cotson Park,574 W 23rd St,Hialeah,33010,305-884-3729,William Sanchez,Neighborhood Park,3,Local,Fully Developed,Hialeah,25.843,-80.29277,888769.086637497,549254.184341744,1FB35FEB-4E10-4436-90C6-0EE9FFA46DA0,2021/10/21 15:23:25+00,HialeahPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:22+00,PROSM,2024/03/05 07:28:13+00,2e84995e-a5b0-4c77-a4a2-8fc9a2cecbc4
-8936588.32339999,2967815.0031,402,0341180011810,,Salvadore Park,"1120 ANDALUSIA AVE, CORAL GABLES, 33134",Coral Gables,33134,305-460-5620,Fabio Rodriguez,Neighborhood Park,0.32,Local,Open Space,Coral Gables,25.74729,-80.27874,893788.872107544,514519.436663077,B600AD1C-42F1-4D66-90A5-2DC1BF42D3CF,2021/10/21 15:23:25+00,CoralGablesPark,2024/05/07 14:42:17+00,CoralGablesPark,PROSM,2024/01/31 10:03:19+00,PROSM,2024/05/08 09:13:34+00,8a19d089-c52c-4a11-b55f-777d076a9932
-8930370.84919999,2970996.5303,403, ,410351,Plaza de la Cubanidad,W Flagler St & SW 17th Ave,Miami,33135,305-960-2946, ,Special Activity Park,0,Area-Wide,Fully Developed,Miami,25.77303,-80.2229,911911.496882832,523976.122193074,8FDE58B9-F7CD-44C3-AB5B-D588898C2841,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:06+00,PROSM,2024/03/05 07:27:46+00,55a7abf0-d93f-4475-8352-f4b0fe0a2bce
-8919391.14149999,2982420.8769,404,0232020020390,320353,Tatum Waterway Park,8050 Byron Ave,Miami Beach,33141,305-673-7730,305-861-3616,Community/Neighborhood,1,Local,Fully Developed,Miami Beach,25.8654,-80.12425,944140.522810411,557731.83503732,D0FE70BA-B1C9-40B1-A4A0-DBB329C9D1C3,2021/10/21 15:23:25+00,MiamiBeachPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:08+00,PROSM,2024/03/05 07:27:49+00,4db6c1d5-8919-40da-80e2-05b280cdd9fe
-8934298.31109999,2970229.4258,405,0341050501790,,Rotary Centennial Park,"512 PONCE DE LEON BLVD, CORAL GABLES, 33134",Coral Gables,33134,305-460-5620,Fabio Rodriguez,Neighborhood Park,0.26,Local,Open Space,Coral Gables,25.76682,-80.25818,900308.373567897,521584.061113846,0F96D1EA-6D60-4A46-81BF-86FA316A5240,2021/10/21 15:23:25+00,CoralGablesPark,2024/05/15 15:46:28+00,CoralGablesPark,PROSM,2024/01/31 10:03:17+00,PROSM,2024/05/29 07:42:49+00,1c85ecaf-ccf5-4c02-8d38-fb7efca5a05a
-8933735.84959999,2966885.8082,406,0141160000220,411650,Douglas Park,2795 SW 37th Ave,Miami,33133,305-461-6805,EDDIE QUINTANA,Community/Neighborhood,9,Local,Fully Developed,Miami,25.73976,-80.25312,902024.563735411,511804.241197154,0CFCE337-3AAC-4B97-8C9E-4CBDFCC94D11,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:32+00,PROSM,2024/03/05 07:28:29+00,ab3d3225-853f-4b4f-b25f-a6ea572eebe9
-8939257.78829999,2988319.9675,407,3220240220690,202421,ML Tax Dist.- (p-60),15341 Turnbull Dr,Miami Lakes,33014,305-698-9308, ,Mini Park,0,Local,Undeveloped,Miami Lakes,25.91308,-80.30272,885361.451720495,574708.30305282,B01925F4-6DC8-4206-90DA-8242590B5C53,2021/10/21 15:23:25+00,MiamiLakesPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:45+00,PROSM,2024/03/05 07:28:49+00,e89eea7c-e800-4d18-bae9-d1afceb60e35
-8938850.25619999,2977015.1843,408,0530240040630,302451,Miami Springs Recreation Center,1401 Westward Dr,Miami Springs,33166,305-805-5075,305-805-5075,Community/Neighborhood,4,Local,Fully Developed,Miami Springs,25.8217,-80.29906,886742.10184633,541502.075174071,5D6E2339-6F22-48AC-B59E-47E4A1ACE299,2021/10/21 15:23:25+00,MiamiSpringsPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:37+00,PROSM,2024/03/05 07:28:37+00,472e1893-b417-4ade-8685-c7dabe861266
-8934171.89849999,2972924.2182,409,0131320000090,313250,Grapeland Heights Park,1550 NW 37th Ave,Miami,33125,305-960-2960,MIKE MORENO,Community/Neighborhood,23,Local,Fully Developed,Miami,25.78862,-80.25703,900635.01894233,529552.69815424,286B3F1D-0F5F-4418-9BAF-02F7A7A3AD76,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:06+00,PROSM,2024/03/05 07:27:46+00,8322a3e9-13e6-45c5-9236-866cb0da11d1
-8927230.86119999,2973524.1295,410,,313654,City Cemetery,1800 N Miami Ave,Miami,33136,305-579-6938, ,Special Activity,9.79847733686,Area-Wide,Fully Developed,Miami,25.79347,-80.19469,921776.78866658,531408.994966574,055B96D3-382D-4DD3-B270-166626D72082,2021/10/21 15:23:25+00,MiamiPark,2024/01/31 09:47:15+00,e304239@miamidade.gov_MDC,PROSM,2024/01/31 10:03:22+00,PROSM,2024/03/05 07:28:12+00,180b2819-b8ec-4121-8d85-201aa9e44b78
